text,label
obama released a statement on his position regarding the islamist government of turkey is anyone surprised that he chose the government over the moderates attempting the coup the president and secretary agreed that all parties in turkey should support the democratically elected government of turkey show restraint and avoid any violence or bloodshed the secretary underscored that the state department will continue to focus on the safety and security of u s citizens in turkey the statement form the white house said military coup in turkey,fake
remember when the us had a president who took the lead in the war on terror russia has carried out a series of deadly airstrikes against the terrorist group and vladimir putin has now sent the country s most elite special forces team into the war zone and speculation is heightening that offensive will be bolstered by the china s people s liberation army following a number of reports of military movements in the region backed up by strong words from a senior government member at a united nations meeting reports emanating from the middle east last week said china was planning on joining the fight against isis in the coming weeks according to a syrian army official while beijing insists it will abide by the united nations un in the region hints of an action were backed up when it spoke strongly about a coordinated response to the rising terrorist threat speaking of the syrian crisis china s foreign minister wang yi said at the un security council session in new york the world cannot afford to stand by and look on with folded arms but must also not arbitrarily interfere he added that nations should stand united against violent extremist ideology mr wang and his opposite number in russia sergey lavrov met at length last week and afterwards mr lavrov said the two countries are in similar positions on many domestic and international issues china has also shown solidarity with syria joining russia in vetoeing un proposals against bashar al assad which are likely to prevent him being referred by the council to the international criminal court the latest actions at the un conference have come amid reports citing key military sources chinese warships have made their way to syrian shores through the suez canal it was said china s j 15 warplanes would launch from an aircraft carrier for attacks on isis russian media followed that up by quoting igor morozov a member of the russian federation committee on international affairs confirming chinese aircraft carrier lianoning and a guided missile cruiser were heading to the area and adding chinese military advisers were already in the region mr morozov said it is known that china has joined our military operation in syria the chinese cruiser has already entered the mediterranean followed by its aircraft carrier these reports have not been verified by china and satellite images show the syrian port of tartus currently empty however china come under threat from isis in recent months increasing the theory an attack is in the pipeline via express uk,fake
what will he think of next is kim jong un is preparing his special forces for suicide parachute missions across the border on 70 year old stalin era biplanes footage has emerged of north korean paratroops jumping from the aged aircraft from very low levels in a show of force the aircraft which were designed in 1947 have an incredibly low radar profile meaning they are difficult to track using conventional radar they also fly at such a slow speed that modern anti aircraft systems are programmed to ignore their limited returns also the aircraft can hug the earth meaning ground based missile systems will not pick them up and supersonic attack jets will find difficulty in detecting them from above the bottom of the wings and the fuselage of kim s fleet of aircraft have been painted blue with the top of the wings is green as a form of camouflage to prevent both ground troops and aircraft spotting them according to the drive the aircraft could even land on short sections of road allowing their troops to disembark and begin a sneak attack it is feared the old aircraft could even deliver a nuclear bomb possibly in a suicide attack into a strategically vital location it is believed north korea has at least 1 000 artillery pieces within striking range of seoul the south korean capital which is home to 25 million people kim has claimed north korea now has technology to miniaturise its nuclear weapons to fit onto an ballistic missile north korea could potentially load a bomb onto the back of an an 2 with its one tonne cargo capacity and detonate it over the south read more daily mail,fake
this is a great take on the foreign policy of the obama administration,fake
after years of debate the house on thursday voted to repeal key parts of the affordable care act and replace them with new provisions the vote which president donald trump was planning to tout as a big victory sends the republican sponsored bill to gut obamacare to the senate for consideration but winning approval for the bill could be even more difficult in the senate than it has been in the house where republican leaders struggled for nearly two months to wrangle enough votes in their caucus to secure its passage the bill passed by a vote of 217 to 213 all 193 democrats voting opposed the bill they were joined by 20 republicans voting no a lot of us have waited seven years to case this vote house speaker paul ryan r wis said shortly before the voting began many of us are here because we pledged to cast this vote to repeal and replace obamacare this bill delivers the promises we have made to the american people ryan said house majority whip steve scalise r la told msnbc shortly before the vote began we were elected to do this after the vote protesters outside the capitol building yelled shame shame at members of congress walking down the front steps cnbcwashington free beacon one of the amendments introduced by rep tom macarthur r n j co chair of the tuesday group allows states to obtain a waiver from federal standards such as essential health benefits and community rating rules this measure gained the support of house freedom caucus members who said it will significantly lower health costs even if it does not fully repeal obamacare the macarthur amendment will grant states the ability to repeal cost driving aspects of obamacare left in place under the original ahca said the house freedom caucus while the revised version still does not fully repeal obamacare we are prepared to support it to keep our promise to the american people to lower health care costs another amendment introduced by rep fred upton r mich adds 8 billion to the patient and state stability fund which helps reduce premiums and out of pocket costs this amendment would provide additional funding 8 billion over five years to ensure a strong safety net and reduce premiums or other out of pocket costs for those with preexisting conditions said upton following the amendment white house press secretary sean spicer said that the white house supported the measure and that president trump has been working to ensure that americans have more affordable care overall the efforts that were made and especially the effort this morning with congressmen long and upton help bring more people into this effort and make it even a stronger bill and ensure that americans have a health care system that gets them the care that they need at a price that s affordable spicer said the president has been on the phone constantly spicer said i think we have made this an unbelievable bill and an unbelievable replacement for obamacare which is failing and that s what we ve sought to do from the beginning,fake
hedge fund manager steve mnuchin said this morning that president elect donald trump had selected him to lead treasury mnuchin told cnbc mnuchin spent 17 years working at goldman sachs an investment firm that has produced multiple secretaries of the treasury and went on to produce hollywood blockbusters before taking the helm of trump s fundraising operation this year his selection is the latest example of trump tapping an insider as he staffs the government and attempts to keep his pledges to drain the swamp and make america great again in another move to fill out his economic team trump tapped billionaire wilbur ross to serve as the next secretary of commerce read more daily mail,fake
fca us today confirmed the next phase of its industrialization plan by announcing a total 1 billion investment in plants in michigan and ohio and the addition of 2 000 new american jobs consistent and combined with previously announced investments fca us is further demonstrating its commitment to strengthening its u s manufacturing base and aligning u s capacity to extend the jeep product lineup in total fca us has committed investments of more than 9 6 billion in its u s manufacturing facilities and created 25 000 new jobs to date since 2009 today s announcement is the second phase of an industrialization plan announced in january 2016 the plan called for the realignment of the company s u s manufacturing operations to fully utilize available capacity to respond to a shift in market demand for trucks and suvs and to further expand the jeep and ram brands with the 1 billion investment fca us will retool and modernize the warren truck assembly plant mich to produce the all new jeep wagoneer and grand wagoneer and the south plant of the toledo assembly complex ohio to build an all new jeep pickup truck these actions are planned to be completed by 2020 more than 2 000 jobs also will be added to support production of these models the added benefit of the investment in warren is that it will enable the plant to produce the ram heavy duty truck which is currently produced in mexico yahoo,fake
if this keeps up the democrats will never win another election several county clerks in colorado said they ve seen hundreds of people withdraw their voter registrations following the state s announcement that it would comply with president trump s voter fraud commission in denver a spokesperson for the denver elections division said 180 people have withdrawn their registrations in the county since monday according to a denver channel report in arapahoe county which contains the city of aurora at least 160 people have withdrawn their registrations since july 1 the counties normally see fewer than 10 withdrawn registrations in similar time frames colorado secretary of state wayne williams said last week he would submit the registrations requested by the trump administration numerous states have said they won t comply with the request for voter registrations which include the last four digits of social security numbers and other identifying information cnn reported earlier this week that 44 states refused to comply with the request by kansas secretary of state kris kobach who serves as vice chair of the presidential advisory commission on election integrity kobach disputed that number wednesday saying only 14 states and the district of columbia have refused washington examiner,fake
barack obama s historic visit to hiroshima this week will honour all those who were lost in world war ii the us president said wednesday hours after arriving in japan for a group of seven summit,fake
holy smokes we are europe take a look at the demands made by the african economic migrants who demand more money and jobs from their hosts in berlin these are not refugees but freeloaders mexico s national migration institute has extended 12 500 permits to these african migrants that allow them to travel freely excelsior reports the amount of africans entering mexico is set to exceed the usual 800 000 guatemalans salvadorans and hondurans who enter the country seeking to reach america s border mexico is not only being inundated with african migrants but also with haitians in the border town of tijuana 300 haitians arrived on sunday alone there have been almost 10 000 foreigners in the border town of tijuana in the past five months and activists project this could reach 16 000 there has been violence due to this influx in foreigners and police have had to intervene maria del rosario lozada romero director of migrant care in the area told excelsior they themselves cause this disorder they don t cooperate and they hit women more than 4 300 haitians have entered the san diego border crossing of san ysidro between october 2015 and august 31 2016 the san diego union tribune reports the haitians along with the african migrants typically originate from brazil where they were working or just took a boat to with the purpose of reaching the us south american countries have liberal immigration policies allowing the migrants to reach central america with ease these immigrants either seek asylum in the united states or cross over illegally immigrants from haiti along with guinea liberia sierra leone somalia sudan and south sudan can live free of risk of deportation in the united states due to obama administration policies read more daily caller,fake
trump s loyalty to vladimir putin is being tested like never before on one hand the donald really wants a war with north korea on the other both russia and china have told him to back the f ck off and the associated press reports that these warnings are becoming more forceful after trump s navy sent a destroyer into the korean peninsula china and russia have dispatched intelligence gathering vessels from their navies to chase the uss carl vinson nuclear powered aircraft carrier which is heading toward waters near the korean peninsula multiple sources of the japanese government revealed to the yomiuri shimbun it appears that both countries aim to probe the movements of the united states which is showing a stance of not excluding military action against north korea the self defense forces are strengthening warning and surveillance activities in the waters and airspace around the area according to the sources china and russia which prioritize stability in the korean peninsula showed concern over the tough u s stance with russian foreign minister sergey lavrov saying the issue should be resolved peacefully through political and diplomatic efforts the dispatch of the intelligence gathering vessels appears to be partly aimed at sending a warning signal to the united states recently donald trump stopped calling china a currency manipulator after his companies were granted 38 lucrative trademarks in the country including for an escort service as for russia we all know what putin s people did for the donald at this point it is surprising that the united states has any allies left given how trump has treated them and countries like russia and china with whom we enjoy a shaky relationship at best especially when the former recently committed numerous acts of war against the u s during the election and trump is testing our bonds with every single friend and frenemy we have as trump pushes us toward war with north korea he fails to consider that both russia and china are likely to step in if he goes all rambo on the tiny island dictatorship featured image via screengrab,fake
peace through strength president reagan showed president trump the way had a very good call last night with the president of china concerning the menace of north korea trump tweeted wednesday morning had a very good call last night with the president of china concerning the menace of north korea donald j trump realdonaldtrump april 12 2017xi told trump that china insists on peace and stability on the korean peninsula in the wake of the deployment of the uss carl vinson to the area and the conducting of the biggest ever u s south korea military drills china insists on realizing the denuclearization of the peninsula and is willing to maintain communication and coordination with the american side over the issue on the peninsula xi was quoted as saying by state media fox newsno longer obsolete china rejects north korean coal threatens military action against north korea as trump promises better trade deals pic twitter com 2cnfuhp98r aliceintrumpland american1765 april 12 2017flashback to our weak former president s final visit to china china s leaders snubbed barack obama during his last trip to asia on saturday the authorities refused to provide a staircase to air force one and forced him to exit from the ass of the plane china s leaders have been accused of delivering a calculated diplomatic snub to barack obama after the us president was not provided with a staircase to leave his plane during his chaotic arrival in hangzhou before the start of the g20 chinese authorities have rolled out the red carpet for leaders including india s prime minister narendra modi the russian president vladimir putin the south korean president park geun hye brazil s president michel temer and the british prime minister theresa may who touched down on sunday morning but the leader of the world s largest economy who is on his final tour of asia was forced to disembark from air force one through a little used exit in the plane s belly after no rolling staircase was provided when he landed in the eastern chinese city on saturday afternoon when obama did find his way on to a red carpet on the tarmac below there were heated altercations between us and chinese officials with one chinese official caught on video shouting this is our country this is our airport guardian h t gp,fake
it s been said that all presidents get the itch to travel in the last year of their term obama s even said the plane is his numero uno favorite thing about being preezy he gets to fly around on your dime if that s not bad enough obama plans on visiting the site of hiroshima to stick his thumb in the eye of america hanoi vietnam as the candidates vying to replace him get increasingly aggressive president barack obama is embarking on a sort of farewell tour to the world his visit this week to vietnam and japan he arrives monday vietnam time is one of at least seven treks abroad this year it s a schedule that will take him out of the country almost once a month from march through november when voters will pick his replacement and it is not unusual for presidents on their way out the door in march he became the first u s president in more than 80 years to visit cuba and he went on to argentina on the same trip in april air force one was bound for saudi arabia the united kingdom and germany in the u k his trip took on a wistful tone as he dined with the queen his only british queen her 12th u s president toured the globe theatre and watched part of hamlet he also made headlines for his impromptu play date with 2 year old prince george along with a business visit with the prime minister this week it s vietnam his first visit there and japan after a summit meeting in japan he ll become the first sitting u s president to visit hiroshima and the site of the world s first atomic bombing in june it s canada for the pomp and pageantry of a state visit as well as meetings with the prime minister of canada and the president of mexico in july as the democratic and republicans nominees for president prepare for their national conventions obama heads to poland for a nato summit read more mcclatchy,fake
the world is being duped with their eyes wide open in ten years from now europe will be a completely different continent the uk home secretary has called for europe to get on with the job of breaking the link between economic migrants making the dangerous journey across the mediterranean and settling in europe arriving at the extraordinary european union interior ministers refugee crisis meeting in brussels on tuesday theresa may confirmed that britain would not be taking part in a further eu programme to relocate 120 000 refugees from italy greece and hungary interior ministers were hoping to find a way of settling the highly controversial distribution of the 120 000 across europe during tuesday s meeting instead the home secretary said britain would only take people direct from syrian refugee camps in the middle east and emphasised the need for wider european measures to return those people who are illegally economic migrants and who have no right to be here she made clear that she saw britain s role at the crunch meeting being held on the eve of a refugee crisis summit of european prime ministers as being to push for rigorous processing of those who have made it to europe we must ensure that people arriving at europe s borders are being properly dealt with properly fingerprinted so that decisions can be made and when they are illegal economic migrants they can be returned may said britain which under the lisbon treaty can opt out of the eu refugee relocation programme is the only member state that will not participate in some form or other both ireland and denmark which also have opt outs have said they will nevertheless take some of the refugees from within europe the home secretary said the uk will not be participating in the relocation scheme we have announced that we will be taking more refugees direct from the syrian refugee camps we will be resettling those people in the uk over the next few years that means we can help the most vulnerable people it also means that fewer people will be trying to make that dangerous journey through into europe which has sadly seen so many lives lost we also need europe to get on with the job of wider measures that need to be taken of ensuring that we are breaking the link for economic migrants between making this dangerous journey and settling in europe may s remarks came as the international organisation of migration said that 473 887 men women and children had arrived in europe by sea so far in 2015 it added that at least 182 000 or just under 40 of them were syrians the british refugee council said the home secretary s comments were extremely disappointing adding that britain can t leave refugees to camp on greek beaches we must help protect refugees via the guardianafrican migrants are using an asylum loophole in hungary to get eu papers,fake
21st century wire says washington s muscle flexing seems to have taken on a life of its own as the shadow of us neocolonialism falls over much of the world with increasing intensity in syria the us is lashing out lawlessly at the bastion of resistance that has been denying its objectives for almost seven years now the us secretary of state rex tillerson has declared that china should exert much greater economic and diplomatic pressure on north korea to step away from its nuclear and missile programmes footage of a reported massive live fire drill conducted by the north koreans in april 2017 gives some indication of what the us might face if this escalation is magnified beyond recall by the usual suspects at fox news and cnn this report is from peter symonds of wsws in what amounted to a barely disguised threat us secretary of state rex tillerson yesterday declared that china had to exert much greater economic and diplomatic pressure on north korea to abandon its nuclear and missile programs if it wants to prevent a further escalation in the region in other words if beijing fails to rein in the pyongyang regime the us could resort to military measures tillerson s remarks followed a top level meeting in washington between him and us defence secretary james mattis and their chinese counterparts china s foreign policy chief yang jiechi and general fang fenghui chief of the people s liberation army s joint staff department tillerson called on china to make greater efforts to halt illicit revenue streams to north korea that allegedly help fund pyongyang s military programs just last week he told a congressional committee the trump administration was at a stage where we are going to have to start taking secondary sanctions that is penalise countries and corporations that engage in economic activities with north korea unilateral secondary sanctions imposed by the us would above all fall on chinese companies china is by far north korea s largest trading partner us officials and the media have repeatedly accused beijing of failing to do enough to choke off trade and finance with the pyongyang regime any penalties against chinese individuals or entities would quickly sour relations between the us and china just before the talks us president donald trump signalled that time was running out for china to force north korea to bow to us demands while i greatly appreciate the efforts of president xi jinping and china he tweeted on tuesday it has not worked out while tillerson s remarks indicate the us continues to pressure china for action against north korea trump s tweet is a warning that the us will resort to other measures including military action if there are no results asked about trump s tweet defence secretary mattis told the joint press conference with tillerson what you re seeing i think is the american people s frustration with a regime that provokes and provokes and provokes and basically plays outside the rules plays fast and loose with the truth mattis denounced pyongyang in particular for the death of otto wambier the american student imprisoned in north korea who died on monday after being flown back to the us last week the trump administration is considering a ban to prevent americans from visiting pyongyang three other us citizens are currently jailed in north korea the comments of mattis and tillerson suggest that relations with china could deteriorate rapidly especially if north korea conducts another nuclear test or a long range missile launch in comments to cnn unnamed us officials claimed this week that satellite imagery showed new activity at north korea s underground nuclear test site and suggested that a sixth nuclear detonation could be imminent ahead of yesterday s talks in washington us state department officials indicated that mattis and tillerson would press their chinese counterparts not only on north korea but a range of other sensitive issues including the south china sea and the so called war on terrorism acting assistant secretary of state for east asia susan thornton told voice of america that all parties should freeze any construction or militarisation of features in the south china sea a comment directed especially at china last month the us navy carried out another provocative freedom of navigation operation sending a guided missile destroyer within the 12 nautical mile territorial limit claimed by china around one of its islets trade and economic issues were excluded from yesterday s us china diplomatic and security dialogue but remained just below the surface during last year s presidential election campaign trump repeatedly denounced china s trade policies and threatened punitive trade war measures in seeking beijing s assistance to pressure pyongyang trump suggested the us could make concessions on trade having tweeted that chinese efforts have not worked out the implicit threat is that the us could ramp up the pressure on china over trade what trump is saying is i don t need you on north korea now and therefore maybe we should have it out on these other issues like trade analyst john delury told the new york times china is reluctant to impose new sanctions that will cripple north korea s economy and provoke a political crisis that could be exploited by the us and its allies at yesterday s talks chinese officials reiterated beijing s call for renewed negotiations based on a freeze by pyongyang on its nuclear and missile tests and a freeze by washington on its joint military exercises in south korea the us has flatly rejected the proposal above all the threat of us military strikes against north korea hangs over asia earlier this week the pentagon again sent two b 1 strategic bombers on a mission over the korean peninsula in a provocative show of force the us navy has two aircraft carrier strike groups stationed in the area with another on its way any us military action against north korea threatens to trigger an all out conflict on the korean peninsula that could draw in other powers including china with devastating consequences the trump administration s recklessness is underscored by the fact that it is engaged in an escalating confrontation in syria that threatens to provoke a clash with russia and iran even as it is ramping up tensions in north east asia for more information on north korea 21wire north korea filessupport our work by subscribing becoming a member 21wire tv,fake
yet another reason not to vote for this disaster of a secretary of state state department spokesman john kirby said in a press conference on friday that libya has struggled since 2011 when then secretary of state hillary clinton led the charge for u s military intervention in the libyan civil war after the intervention in 2011 i think we ve all seen that libya has struggled since 2011 kirby said he pointed to the power vacuum that dictator muammar gaddafi s ouster created as a source of instability and said that since 2011 violent groups like the islamic state have filled that vacuum we know that groups like isil try to use ungoverned spaces there as they have in syria to try to propagate their own twisted form of ideology and violence he said kirby said that the international community is laboring to recover the security situation in libya there is a concerted effort by the international community to do what they can to do what we must to try to get at better security and stability there in libya he said,fake
russia decides to ignore obama s red line and sells missiles to iran with a weak leader like obama it s no wonder putin thumbs his nose at us russia s announcement on monday that it will proceed with the sale of advanced missile systems to iran crosses a so called red line established by the obama administration in 2010 according to comments by senior administration officials following years of dissent from the united states russia announced on monday that it would proceed with the sale of the advanced s 300 air defense missile system to iran which has been vying to purchase the hardware for years the announcement sparked criticism from the obama administration which has been pressuring iran since at least 2010 to withhold the sale russia s previous ban on selling tehran the powerful defense system was hailed as a coup by the obama administration and promoted by it as an example of president obama s ability to rein in russian intransigence on the military front however monday s announcement by russia threatens to complicate an already fractured relationship with moscow and throw into further jeopardy the ongoing negotiations with tehran over its nuclear program experts have warned that the reversal threatens to split the international coalition currently working to halt iran s nuclear program a narrative that the white house is working to downplaythe russian executive order effectively lifts the ban on transit of the s 300 air defense missile systems via russian federation territory including by air export from the russian federation to the islamic republic of iran and transfer of the s 300 to the islamic republic of iran outside the russian federation s territory using ships or aircraft flying the russian federation flag according to an announcement by moscow russia s decision to arm tehran with the s 300 system erodes a long promoted narrative by the obama administration about its success in preventing russian proliferation read more wfb,fake
this last year could be the most devastating year for america with obama s attempt at tackling unfinished business gun control closing gitmo and so many other things obama s got in store for us while congress does absolutely nothing please remember this and vote accordingly honolulu ap president barack obama is returning to the rancor of the nation s capital after two weeks of fun and sun in his native hawaii saying he s fired up for his final year in office and ready to tackle unfinished business at the top of obama s priority list is executive action that is expected to expand when background checks are required for gun purchases obama is meeting with attorney general loretta lynch on monday to discuss a three month review of what actions he could take to help reduce gun violence the actions which are staunchly opposed by republicans and likely to spark a legal fight underscore obama s desire to keep up an aggressive agenda in 2016 even as the public s attention shifts to the presidential election obama spent much of his vacation out of the public eye playing golf with friends and dining out on the island of oahu with his family he also worked on his final state of the union address scheduled for jan 12 the address to congress is a high profile opportunity for the president to try to reassure the public about his national security stewardship after the terrorism attacks in paris and san bernardino california advisers say obama will also look for other opportunities to keep security issues at the forefront as he tries to ease americans concerns despite his deep differences with republicans obama has cited two agenda items for 2016 that have bipartisan support a free trade agreement with 11 other nations called the trans pacific partnership and changes in the criminal justice system that would reduce incarceration rates for nonviolent offenders he often points out that the u s accounts for 5 percent of the world s population and 25 percent of its inmates read more ap,fake
nothing to see here just obama evening the playing field by giving an ad hoc international tribunal the ability to overrule us laws and allow them to levy fines against the us the american taxpayer would be responsible for paying it is really worrisome said top house ways and means committee democrat rep sandy levin countries do not want to give away their jurisdiction away to some arbitrary panel he added at issue is the pending trans pacific partnership treaty and a provision called investor state dispute settlement or isds that would let foreign firms challenge u s laws potentially overruling those laws and resulting in fines to be paid by taxpayers the provisions are becoming common in some trade deals between other nations massachusetts sen elizabeth warren has warned that it would undermine u s sovereignty alabama republican sen jeff sessions has also raised a concern about another phase in the legislation living agreement he and other experts say that phrase means that the treaty can be changed after congress approves it the asia trade deal would be up first if congress ok s the pending trade promotion authority which fast tracks trade agreements levin said it is in trouble over concerns about the secret tpp is anyone else feeling exhausted by watching josh the liar earnest explain the corrupt obama administration at a media breakfast hosted by the christian science monitor levin appeared with jeffrey sachs prominent international economist at columbia university who panned the provision as a bid by foreign companies to make an end run around tough u s laws and regulations essentially isds allows companies to sue states in a special ad hoc tribunal that is outside the court systems and outside of the legal systems of the host countries he warned u s law u s court findings could be set aside by this ad hoc process really designed and pushed by the corporate sector which sees this as an end run around national law he added levin also joined in sessions demand that the asia trade pact be opened to the public currently it is being kept in secret and only those cleared to see it are allowed to levin said for example that he was barred from discussing some tpp provision with sachs the white house has dismissed the secrecy claims but sachs said it is secret i haven t seen it i can t see it levin also said that the treaty would include communist vietnam which has far different worker rights laws than the u s he recalled recently meeting with a vietnamese woman who was thrown in jail for trying to form a union there has to be changes he demanded via washington examiner,fake
the obama administration has done everything in its power to destroy the atmosphere of trust which could have encouraged cooperation russian president vladimir putin on monday suspended a treaty with washington on cleaning up weapons grade plutonium signaling he is willing to use nuclear disarmament as a new bargaining chip in disputes with the united states over ukraine and syria starting in the last years of the cold war russia and the united states signed a series of accords to reduce the size of their nuclear arsenals agreements that have so far survived intact despite a souring of u s russian relations under putin but on monday putin issued a decree suspending an agreement concluded in 2000 which bound the two sides to dispose of surplus plutonium originally intended for use in nuclear weapons the kremlin said it was taking that action in response to unfriendly acts by washington it made the announcement shortly before washington said it was suspending talks with russia on trying to end the violence in syria the plutonium accord is not the cornerstone of post cold war u s russia disarmament and the practical implications from the suspension will be limited but the suspension and the linkage to disagreements on other issues carries powerful symbolism read more reuters,fake
jill stein got less than 1 of the vote nationwide in our presidential election but after raising more than 7 million to do a recount at an estimated cost of around 2 million jill stein finds out she missed the deadline to file for a recount in pa where will all of the money go that she raised to either throw the election for crooked hillary or to make trump s presidency appear to be illegitimate jill stein had everything she needed to launch a presidential recount she had the cash the grassroots fervor and the spotlight of an adoring media but there s one thing she needed to overturn trump s victory a calendar washington examinerthe wisconsin elections commission agreed monday to begin a recount of the presidential election on thursday but was sued by green party candidate jill stein after the agency declined to require county officials to recount the votes by hand it will be a race to finish the recount in time to meet a daunting federal deadline and the lawsuit could delay the process under state law the recount must begin this week as long as stein or another candidate pays the 3 5 million estimated cost of the recount by tuesday election officials said also monday stein filed a lawsuit in pennsylvania to force a recount there and her supporters began filing recount requests at the precinct level in the keystone state stein who received just a tiny piece of the national vote also plans to ask for a recount in michigan on wednesday unless stein wins her lawsuit in dane county circuit court officials in each of wisconsin s 72 counties would decide on their own whether to do their recounts of the 2 98 million statewide votes by machine or by hand with dozens of counties expected to hand count the paper ballots js,fake
a russian man wanted by the justice department on charges connected to hacking u s companies now claims the fbioffered him immunity in exchange for accepting responsibility for cyberattacks targeting former democratic nominee hillary clinton yevgeny nikulin the alleged hacker laid the claim to russian media thursday in a letter sent from a czech republic prison cell amid an international extradition battle currently underway between washington and moscow fbi agents promised mr nikulin money american citizenship and a free apartment for taking the fall over hacking mrs clinton s campaign he alleged in a letter published thursday by nastoyashchoe vremya a russian language website he was offered to falsely testify that he was cooperating in the attack on the democratic party defense attorney martin sadilek said thursday the associated press reported the fbi declined to comment mr nikulin was apprehended in prague last october pursuant to an internal arrest warrant and was subsequently charged by a federal grand jury in california with hacking linkedin dropbox and formspring three san francisco based internet companies he s wanted in both the u s and russia however and has remained for months in czech custody as authorities review requests from both countries fbi agents interviewed mr nikulin twice since his arrest he wrote and each time asked him to confess to hacking american political targets mr nikulin said he refused their initial request last november then received a second offer three months later fbi agents asked mr nikulin to admit hacking mrs clinton s presidential campaign democratic party computers and american polling stations on putin s orders he wrote in exchange he alleges the fbi said he d be extradited to the u s but ultimately given money citizenship and a free apartment washington times,fake
barack obama champion of the taxpayer funded government employee destroyer of the private sector president barack obama on monday ordered government contractors to offer their workers seven days of paid sick leave a year and without naming them knocked republican presidential candidates for advocating what he said were anti union policies obama signed an executive order on sick leave which the white house said would affect some 300 000 people during a flight to boston where he spoke at a union event starting in 2017 workers on government contracts will earn a minimum of one hour of paid sick leave for every 30 hours worked contractors can offer more generous amounts at their discretion speaking to a friendly crowd without a tie or jacket obama said such policies were beneficial to employers and said more worker friendly measures such as paid maternity leave were needed right now we are the only advanced nation on earth that does not guarantee paid maternity leave he said now for the men in the audience in particular think about that we wouldn t even go to work if we had to carry around somebody for nine months the human race would evaporate he said drawing laughter and applause from the crowd unions and organized labor are a key constituent for the democratic party and their support will be critical in the 2016 presidential election obama who joked that he was glad not to be on the ballot next year made thinly veiled references to wisconsin governor scott walker and new jersey governor chris christie for anti union remarks and policies he did not name them by name it s clear he stands with the big government union bosses while we stand with the people walker during a campaign stop in new hampshire said in response to the president the executive order follows a series of measures by the white house to expand access to paid leave in january obama issued a presidential memorandum directing the government to advance up to six weeks of paid sick leave for the birth or adoption of a child or for other sick leave eligible uses obama is also pressing congress to pass legislation giving government employees six additional weeks of paid parental leave labor secretary thomas perez said he could not say what the cost of implementing the seven day paid leave rule would be to contractors we believe the cost of implementing this rule is offset by the efficiencies that come with reduced attrition increased loyalty all of those things that have been documented in a number of studies of state laws that have been enacted perez told reporters on a conference call on sunday obama also used the trip to boston to renew his call for congress to pass the healthy families act which would require all businesses with 15 or more employees to offer up to seven paid sick days each year according to the white house an estimated 44 million private sector workers about 40 percent of the total private sector workforce do not have access to paid sick leave via reuters,fake
west virginia has been devastated by a loss of 10 000 jobs due to the obama administration s efforts to shut down the coal industry if hillary clinton is elected we can see a continuation of job loss there here s what she said a few weeks ago about the coal industry,fake
